x1km_square,species,present
NO7495,Euphrasia officinalis,FALSE
NO7495,Fagopyrum esculentum,FALSE
NO7495,Fallopia convolvulus,FALSE
NO7495,Filipendula ulmaria,TRUE
NO7495,Fumaria officinalis,TRUE
NO7495,Galeopsis speciosa,TRUE
NO7495,Galeopsis tetrahit,FALSE
NO7495,Galium aparine,FALSE
NO7495,Galium mollugo,FALSE
NO7495,Galium odoratum,FALSE
NO7495,Galium palustre,FALSE
NO7495,Galium saxatile,FALSE
NO7495,Galium verum,FALSE
NO7495,Genista anglica,FALSE
NO7495,Geranium dissectum,FALSE
NO7495,Geranium molle,FALSE
NO7495,Geranium nodosum,FALSE
NO7495,Geranium pratense,FALSE
NO7495,Geranium pyrenaicum,FALSE
NO7495,Geranium robertianum,FALSE
NO7495,Geum urbanum,FALSE
NO7495,Glechoma hederacea,FALSE
NO7495,Hedera helix,FALSE
NO7495,Helianthus annuus,FALSE
NO7495,Heracleum mantegazzianum,FALSE
NO7495,Heracleum sphondylium,TRUE
NO7495,Hippocrepis comosa,FALSE
NO7495,Hordeum vulgare,FALSE
NO7495,Hyacinthoides non,FALSE
NO7495,Hypericum forrestii,FALSE
NO7495,Hypericum perforatum,FALSE
NO7495,Hypericum pulchrum,FALSE
NO7495,Hypericum tetrapterum,FALSE
NO7495,Hypochaeris radicata,FALSE
NO7495,Ilex aquifolium,FALSE
NO7495,Impatiens glandulifera,FALSE
NO7495,Impatiens parviflora,FALSE
NO7495,Iris pseudacorus,FALSE
NO7495,Jacobaea erucifolia,FALSE
NO7495,Jacobaea vulgaris,FALSE
NO7495,Jasione montana,FALSE
NO7495,Juncus conglomeratus,FALSE
NO7495,Juncus effusus,FALSE
NO7495,Knautia arvensis,FALSE
NO7495,Lactuca serriola,FALSE
NO7495,Lamium album,FALSE
NO7495,Lamium galeobdolon,FALSE
NO7495,Lamium purpureum,FALSE
NO7495,Lapsana communis,FALSE
NO7495,Lathyrus aphaca,FALSE
NO7495,Lathyrus linifolius,FALSE
NO7495,Lathyrus pratensis,TRUE
NO7495,Leontodon hispidus,FALSE
NO7495,Leontodon saxatilis,FALSE
NO7495,Leucanthemum vulgare,FALSE
NO7495,Ligusticum scoticum,FALSE
NO7495,Limonium vulgare,FALSE
NO7495,Linaria vulgaris,FALSE
NO7495,Linum catharticum,TRUE
NO7495,Linum usitatissimum,FALSE
NO7495,Lonicera caprifolium,FALSE
NO7495,Lonicera periclymenum,FALSE
NO7495,Lotus angustissimus,FALSE
NO7495,Lotus corniculatus,FALSE
NO7495,Lotus pedunculatus,FALSE
NO7495,Lotus subbiflorus,FALSE
NO7495,Luzula campestris,FALSE
NO7495,Lysimachia nemorum,FALSE
NO7495,Lysimachia punctata,FALSE
NO7495,Lysimachia vulgaris,FALSE
NO7495,Lythrum alatum,FALSE
NO7495,Lythrum salicaria,FALSE
NO7495,Malva sylvestris,FALSE
NO7495,Matricaria chamomilla,FALSE
NO7495,Matricaria discoidea,TRUE
NO7495,Medicago lupulina,FALSE
NO7495,Melampyrum pratense,FALSE
NO7495,Mentha aquatica,FALSE
NO7495,Mentha arvensis,FALSE
NO7495,Mercurialis perennis,FALSE
NO7495,Myosotis arvensis,FALSE
NO7495,Myosotis discolor,FALSE
NO7495,Myosotis sylvatica,FALSE
NO7495,Narthecium ossifragum,FALSE
NO7495,Odontites vernus,FALSE
NO7495,Oenanthe crocata,FALSE
NO7495,Origanum vulgare,FALSE
NO7495,Ornithopus perpusillus,FALSE
NO7495,Oxalis acetosella,FALSE
NO7495,Panicum miliaceum,FALSE
NO7495,Papaver rhoeas,FALSE
NO7495,Pedicularis sylvatica,FALSE
NO7495,Persicaria amplexicaulis,FALSE
NO7495,Persicaria bistorta,TRUE
NO7495,Persicaria hydropiper,FALSE
NO7495,Persicaria lapathifolia,FALSE
NO7495,Persicaria maculosa,TRUE
NO7495,Peucedanum ostruthium,FALSE
NO7495,Picris echioides,FALSE
NO7495,Picris hieracioides,FALSE
NO7495,Pilosella officinarum,FALSE
NO7495,Pimpinella saxifraga,FALSE
NO7495,Pinguicula vulgaris,FALSE
NO7495,Plantago lanceolata,FALSE
NO7495,Plantago major,FALSE
NO7495,Plantago maritima,FALSE
NO7495,Poa annua,FALSE
NO7495,Polygala serpyllifolia,FALSE
NO7495,Polygala vulgaris,FALSE
NO7495,Polygonum aviculare,TRUE
NO7495,Potentilla anglica,FALSE
NO7495,Potentilla anserina,FALSE
NO7495,Potentilla erecta,FALSE
NO7495,Potentilla recta,FALSE
NO7495,Potentilla reptans,FALSE
NO7495,Prunella vulgaris,TRUE
NO7495,Prunus spinosa,FALSE
NO7495,Pulicaria dysenterica,FALSE
NO7495,Ranunculus acris,FALSE
NO7495,Ranunculus bulbosus,FALSE
NO7495,Ranunculus ficaria,FALSE
NO7495,Ranunculus flammula,FALSE
NO7495,Ranunculus repens,TRUE
NO7495,Ranunculus sardous,FALSE
NO7495,Raphanus raphanistrum,FALSE
NO7495,Raphanus sativus,FALSE
NO7495,Rhinanthus minor,FALSE
NO7495,Rosa arvensis,FALSE
NO7495,Rosa canina,FALSE
NO7495,Rubus caesius,FALSE
NO7495,Rubus fruticosus,TRUE
NO7495,Rubus idaeus,FALSE
NO7495,Rumex acetosa,TRUE
NO7495,Rumex acetosella,FALSE
NO7495,Rumex crispus,FALSE
NO7495,Rumex obtusifolius,FALSE
NO7495,Rumex sanguineus,FALSE
NO7495,Sagina saginoides,FALSE
NO7495,Sambucus nigra,FALSE
NO7495,Sanguisorba officinalis,FALSE
NO7495,Scorzoneroides autumnalis,FALSE
NO7495,Scrophularia auriculata,FALSE
NO7495,Scrophularia nodosa,FALSE
NO7495,Sedum anglicum,FALSE
NO7495,Senecio erucifolius,FALSE
NO7495,Senecio jacobaea,FALSE
NO7495,Senecio vulgaris,FALSE
NO7495,Sherardia arvensis,FALSE
NO7495,Silene dioica,FALSE
NO7495,Silene latifolia,FALSE
NO7495,Silybum marianum,FALSE
NO7495,Sinapis alba,FALSE
NO7495,Sinapis arvensis,FALSE
NO7495,Sisymbrium officinale,FALSE
NO7495,Solanum dulcamara,FALSE
NO7495,Solanum nigrum,FALSE
NO7495,Solanum tuberosum,FALSE
NO7495,Sonchus arvensis,FALSE
NO7495,Sonchus asper,FALSE
NO7495,Sonchus oleraceus,FALSE
NO7495,Sorbus aucuparia,FALSE
NO7495,Spergula arvensis,TRUE
NO7495,Spergularia media,FALSE
NO7495,Stachys arvensis,FALSE
NO7495,Stachys palustris,FALSE
NO7495,Stachys sylvatica,TRUE
NO7495,Stellaria alsine,FALSE
NO7495,Stellaria graminea,TRUE
NO7495,Stellaria holostea,FALSE
NO7495,Stellaria media,TRUE
NO7495,Suaeda maritima,FALSE
NO7495,Succisa pratensis,FALSE
NO7495,Symphytum officinale,FALSE
NO7495,Taraxacum agg,FALSE
NO7495,Taraxacum officinale,FALSE
NO7495,Teucrium scorodonia,FALSE
NO7495,Thlaspi arvense,FALSE
NO7495,Thymus polytrichus,FALSE
NO7495,Thymus vulgaris,FALSE
NO7495,Torilis japonica,FALSE
NO7495,Tragopogon pratensis,FALSE
NO7495,Trientalis europaea,FALSE
NO7495,Trifolium arvense,FALSE
NO7495,Trifolium campestre,FALSE
NO7495,Trifolium constantinopolitanum,FALSE
NO7495,Trifolium dubium,TRUE
NO7495,Trifolium pratense,FALSE
NO7495,Trifolium repens,TRUE
NO7495,Tripleurospermum inodorum,TRUE
NO7495,Tripleurospermum maritimum,FALSE
NO7495,Turgenia latifolia,FALSE
NO7495,Ulex europaeus,TRUE
NO7495,Ulex gallii,FALSE
NO7495,Urtica dioica,FALSE
NO7495,Vaccinium myrtillus,FALSE
NO7495,Vaccinium oxycoccos,FALSE
NO7495,Vaccinium vitis,FALSE
NO7495,Valeriana dioica,FALSE
NO7495,Valeriana officinalis,TRUE
NO7495,Verbena officinalis,FALSE
NO7495,Verbena x,FALSE
NO7495,Veronica agrestis,FALSE
NO7495,Veronica arvensis,FALSE
NO7495,Veronica beccabunga,FALSE
NO7495,Veronica chamaedrys,TRUE
NO7495,Veronica hederifolia,FALSE
NO7495,Veronica montana,FALSE
NO7495,Veronica officinalis,FALSE
NO7495,Veronica persica,FALSE
NO7495,Veronica polita,FALSE
NO7495,Veronica serpyllifolia,FALSE
NO7495,Vicia benghalensis,FALSE
NO7495,Vicia cracca,TRUE
NO7495,Vicia faba,FALSE
NO7495,Vicia hirsuta,FALSE
NO7495,Vicia lutea,FALSE
NO7495,Vicia sativa,TRUE
NO7495,Vicia sepium,TRUE
NO7495,Vicia spp,FALSE
NO7495,Vicia tetrasperma,FALSE
NO7495,Viola arvensis,TRUE
NO7495,Viola canina,FALSE
NO7495,Viola palustris,FALSE
NO7495,Viola riviniana,FALSE
NO7495,Zea mays,FALSE
NS2366,Acer pseudoplatanus,FALSE
NS2366,Achillea millefolium,FALSE
NS2366,Achillea ptarmica,FALSE
NS2366,Aegopodium podagraria,FALSE
NS2366,Aethusa cynapium,FALSE
NS2366,Ajuga reptans,FALSE
NS2366,Alliaria petiolata,FALSE
NS2366,Alnus glutinosa,FALSE
NS2366,Anagallis arvensis,FALSE
NS2366,Anchusa arvensis,FALSE
NS2366,Anemone nemorosa,FALSE
NS2366,Angelica sylvestris,FALSE
NS2366,Anthemis cotula,FALSE
NS2366,Anthriscus caucalis,FALSE
NS2366,Anthriscus sylvestris,FALSE
NS2366,Apium nodiflorum,FALSE
NS2366,Armeria maritima,FALSE
NS2366,Artemisia absinthium,FALSE
NS2366,Artemisia annua,FALSE
NS2366,Artemisia vulgaris,FALSE
NS2366,Aster tripolium,FALSE
NS2366,Atriplex patula,FALSE
NS2366,Atriplex portulacoides,FALSE
NS2366,Ballota nigra,FALSE
NS2366,Barbarea vulgaris,FALSE
NS2366,Bellis perennis,TRUE
NS2366,Berula erecta,FALSE
NS2366,Brassica napus,FALSE
NS2366,Brassica oleracea,FALSE
NS2366,Brassica rapa,FALSE
NS2366,Bryonia dioica,FALSE
NS2366,Buddleja davidii,FALSE
NS2366,Bupleurum tenuissimum,FALSE
NS2366,Calluna vulgaris,TRUE
NS2366,Caltha palustris,FALSE
NS2366,Calystegia sepium,FALSE
NS2366,Campanula rotundifolia,FALSE
NS2366,Capsella bursa,FALSE
NS2366,Cardamine flexuosa,FALSE
NS2366,Cardamine hirsuta,FALSE
NS2366,Cardamine pratensis,TRUE
NS2366,Carduus nutans,FALSE
NS2366,Carum verticillatum,FALSE
NS2366,Centaurea cyanus,FALSE
NS2366,Centaurea nigra,FALSE
NS2366,Centaurea scabiosa,FALSE
NS2366,Centaurium erythraea,FALSE
NS2366,Cerastium arvense,FALSE
NS2366,Cerastium fontanum,TRUE
NS2366,Cerastium glomeratum,FALSE
NS2366,Ceratocapnos claviculata,FALSE
NS2366,Chaerophyllum temulum,FALSE
NS2366,Chamaemelum nobile,FALSE
NS2366,Chamerion angustifolium,FALSE
NS2366,Chenopodium album,FALSE
NS2366,Chenopodium ficifolium,FALSE
NS2366,Chenopodium quinoa,FALSE
NS2366,Cichorium intybus,FALSE
NS2366,Circaea lutetiana,FALSE
NS2366,Cirsium arvense,FALSE
NS2366,Cirsium eriophorum,FALSE
NS2366,Cirsium palustre,TRUE
NS2366,Cirsium vulgare,FALSE
NS2366,Clematis vitalba,FALSE
NS2366,Clinopodium vulgare,FALSE
NS2366,Conium maculatum,FALSE
NS2366,Conopodium majus,TRUE
NS2366,Convolvulus arvensis,FALSE
NS2366,Conyza canadensis,FALSE
NS2366,Cotoneaster salicifolius,FALSE
NS2366,Crataegus monogyna,FALSE
NS2366,Crepis capillaris,FALSE
NS2366,Crepis vesicaria,FALSE
NS2366,Cruciata laevipes,FALSE
NS2366,Cytisus scoparius,FALSE
NS2366,Dactylorhiza fuchsii,TRUE
NS2366,Dactylorhiza maculata,FALSE
NS2366,Daucus carota,FALSE
NS2366,Digitalis ferruginea,FALSE
NS2366,Digitalis grandiflora,FALSE
NS2366,Digitalis purpurea,FALSE
NS2366,Dioscorea communis,FALSE
NS2366,Doronicum plantagineum,FALSE
NS2366,Drosera anglica,FALSE
NS2366,Drosera rotundifolia,TRUE
NS2366,Dryas octopetala,FALSE
NS2366,Epilobium hirsutum,FALSE
NS2366,Epilobium montanum,FALSE
NS2366,Epilobium obscurum,FALSE
NS2366,Epilobium palustre,TRUE
NS2366,Epilobium parviflorum,FALSE
NS2366,Epilobium roseum,FALSE
NS2366,Epilobium tetragonum,FALSE
NS2366,Erica cinerea,FALSE
NS2366,Erica tetralix,TRUE
NS2366,Eriophorum vaginatum,FALSE
NS2366,Eupatorium cannabinum,FALSE
NS2366,Euphorbia exigua,FALSE
NS2366,Euphorbia helioscopia,FALSE
NS2366,Euphrasia officinalis,FALSE
NS2366,Fagopyrum esculentum,FALSE
NS2366,Fallopia convolvulus,FALSE
NS2366,Filipendula ulmaria,FALSE
NS2366,Fumaria officinalis,FALSE
NS2366,Galeopsis speciosa,FALSE
NS2366,Galeopsis tetrahit,FALSE
NS2366,Galium aparine,FALSE
NS2366,Galium mollugo,FALSE
NS2366,Galium odoratum,FALSE
NS2366,Galium palustre,TRUE
NS2366,Galium saxatile,TRUE
NS2366,Galium verum,FALSE
NS2366,Genista anglica,FALSE
NS2366,Geranium dissectum,FALSE
NS2366,Geranium molle,FALSE
NS2366,Geranium nodosum,FALSE
NS2366,Geranium pratense,FALSE
NS2366,Geranium pyrenaicum,FALSE
NS2366,Geranium robertianum,FALSE
NS2366,Geum urbanum,FALSE
NS2366,Glechoma hederacea,FALSE
NS2366,Hedera helix,FALSE
NS2366,Helianthus annuus,FALSE
NS2366,Heracleum mantegazzianum,FALSE
NS2366,Heracleum sphondylium,FALSE
NS2366,Hippocrepis comosa,FALSE
NS2366,Hordeum vulgare,FALSE
NS2366,Hyacinthoides non,FALSE
NS2366,Hypericum forrestii,FALSE
NS2366,Hypericum perforatum,FALSE
NS2366,Hypericum pulchrum,FALSE
NS2366,Hypericum tetrapterum,FALSE
NS2366,Hypochaeris radicata,TRUE
NS2366,Ilex aquifolium,FALSE
NS2366,Impatiens glandulifera,FALSE
NS2366,Impatiens parviflora,FALSE
NS2366,Iris pseudacorus,FALSE
NS2366,Jacobaea erucifolia,FALSE
NS2366,Jacobaea vulgaris,FALSE
NS2366,Jasione montana,FALSE
NS2366,Juncus conglomeratus,FALSE
NS2366,Juncus effusus,FALSE
NS2366,Knautia arvensis,FALSE
NS2366,Lactuca serriola,FALSE
NS2366,Lamium album,FALSE
NS2366,Lamium galeobdolon,FALSE
NS2366,Lamium purpureum,FALSE
NS2366,Lapsana communis,FALSE
NS2366,Lathyrus aphaca,FALSE
NS2366,Lathyrus linifolius,FALSE
NS2366,Lathyrus pratensis,FALSE
NS2366,Leontodon hispidus,FALSE
NS2366,Leontodon saxatilis,FALSE
NS2366,Leucanthemum vulgare,FALSE
NS2366,Ligusticum scoticum,FALSE
NS2366,Limonium vulgare,FALSE
NS2366,Linaria vulgaris,FALSE
NS2366,Linum catharticum,FALSE
NS2366,Linum usitatissimum,FALSE
NS2366,Lonicera caprifolium,FALSE
NS2366,Lonicera periclymenum,FALSE
NS2366,Lotus angustissimus,FALSE
NS2366,Lotus corniculatus,FALSE
NS2366,Lotus pedunculatus,FALSE
NS2366,Lotus subbiflorus,FALSE
NS2366,Luzula campestris,FALSE
NS2366,Lysimachia nemorum,FALSE
NS2366,Lysimachia punctata,FALSE
NS2366,Lysimachia vulgaris,FALSE
NS2366,Lythrum alatum,FALSE
NS2366,Lythrum salicaria,FALSE
NS2366,Malva sylvestris,FALSE
NS2366,Matricaria chamomilla,FALSE
NS2366,Matricaria discoidea,FALSE
NS2366,Medicago lupulina,FALSE
NS2366,Melampyrum pratense,FALSE
NS2366,Mentha aquatica,FALSE
NS2366,Mentha arvensis,FALSE
NS2366,Mercurialis perennis,FALSE
NS2366,Myosotis arvensis,FALSE
NS2366,Myosotis discolor,FALSE
NS2366,Myosotis sylvatica,FALSE
NS2366,Narthecium ossifragum,FALSE
NS2366,Odontites vernus,FALSE
NS2366,Oenanthe crocata,FALSE
NS2366,Origanum vulgare,FALSE
NS2366,Ornithopus perpusillus,FALSE
NS2366,Oxalis acetosella,FALSE
NS2366,Panicum miliaceum,FALSE
NS2366,Papaver rhoeas,FALSE
NS2366,Pedicularis sylvatica,FALSE
NS2366,Persicaria amplexicaulis,FALSE
NS2366,Persicaria bistorta,FALSE
NS2366,Persicaria hydropiper,FALSE
NS2366,Persicaria lapathifolia,FALSE
NS2366,Persicaria maculosa,FALSE
NS2366,Peucedanum ostruthium,FALSE
NS2366,Picris echioides,FALSE
NS2366,Picris hieracioides,FALSE
NS2366,Pilosella officinarum,FALSE
NS2366,Pimpinella saxifraga,FALSE
NS2366,Pinguicula vulgaris,FALSE
NS2366,Plantago lanceolata,TRUE
NS2366,Plantago major,FALSE
NS2366,Plantago maritima,FALSE
NS2366,Poa annua,FALSE
NS2366,Polygala serpyllifolia,FALSE
NS2366,Polygala vulgaris,FALSE
NS2366,Polygonum aviculare,FALSE
NS2366,Potentilla anglica,FALSE
NS2366,Potentilla anserina,FALSE
NS2366,Potentilla erecta,TRUE
NS2366,Potentilla recta,FALSE
NS2366,Potentilla reptans,FALSE
NS2366,Prunella vulgaris,TRUE
NS2366,Prunus spinosa,FALSE
NS2366,Pulicaria dysenterica,FALSE
NS2366,Ranunculus acris,TRUE
NS2366,Ranunculus bulbosus,FALSE
NS2366,Ranunculus ficaria,FALSE
NS2366,Ranunculus flammula,TRUE
NS2366,Ranunculus repens,TRUE
NS2366,Ranunculus sardous,FALSE
NS2366,Raphanus raphanistrum,FALSE
NS2366,Raphanus sativus,FALSE
NS2366,Rhinanthus minor,FALSE
NS2366,Rosa arvensis,FALSE
NS2366,Rosa canina,FALSE
NS2366,Rubus caesius,FALSE
NS2366,Rubus fruticosus,FALSE
NS2366,Rubus idaeus,FALSE
NS2366,Rumex acetosa,FALSE
NS2366,Rumex acetosella,FALSE
NS2366,Rumex crispus,FALSE
NS2366,Rumex obtusifolius,FALSE
NS2366,Rumex sanguineus,FALSE
NS2366,Sagina saginoides,FALSE
NS2366,Sambucus nigra,FALSE
NS2366,Sanguisorba officinalis,FALSE
NS2366,Scorzoneroides autumnalis,FALSE
NS2366,Scrophularia auriculata,FALSE
NS2366,Scrophularia nodosa,FALSE
NS2366,Sedum anglicum,FALSE
NS2366,Senecio erucifolius,FALSE
NS2366,Senecio jacobaea,FALSE
NS2366,Senecio vulgaris,FALSE
NS2366,Sherardia arvensis,FALSE
NS2366,Silene dioica,TRUE
NS2366,Silene latifolia,FALSE
NS2366,Silybum marianum,FALSE
NS2366,Sinapis alba,FALSE
NS2366,Sinapis arvensis,FALSE
NS2366,Sisymbrium officinale,FALSE
NS2366,Solanum dulcamara,FALSE
NS2366,Solanum nigrum,FALSE
NS2366,Solanum tuberosum,FALSE
NS2366,Sonchus arvensis,FALSE
NS2366,Sonchus asper,FALSE
NS2366,Sonchus oleraceus,FALSE
NS2366,Sorbus aucuparia,FALSE
NS2366,Spergula arvensis,FALSE
NS2366,Spergularia media,FALSE
NS2366,Stachys arvensis,FALSE
NS2366,Stachys palustris,FALSE
NS2366,Stachys sylvatica,FALSE
NS2366,Stellaria alsine,FALSE
NS2366,Stellaria graminea,FALSE
NS2366,Stellaria holostea,FALSE
NS2366,Stellaria media,FALSE
NS2366,Suaeda maritima,FALSE
NS2366,Succisa pratensis,TRUE
NS2366,Symphytum officinale,FALSE
NS2366,Taraxacum agg,FALSE
NS2366,Taraxacum officinale,FALSE
NS2366,Teucrium scorodonia,FALSE
NS2366,Thlaspi arvense,FALSE
NS2366,Thymus polytrichus,FALSE
NS2366,Thymus vulgaris,FALSE
NS2366,Torilis japonica,FALSE
NS2366,Tragopogon pratensis,FALSE
NS2366,Trientalis europaea,FALSE
NS2366,Trifolium arvense,FALSE
NS2366,Trifolium campestre,FALSE
NS2366,Trifolium constantinopolitanum,FALSE
NS2366,Trifolium dubium,FALSE
NS2366,Trifolium pratense,FALSE
NS2366,Trifolium repens,TRUE
NS2366,Tripleurospermum inodorum,FALSE
NS2366,Tripleurospermum maritimum,FALSE
NS2366,Turgenia latifolia,FALSE
NS2366,Ulex europaeus,FALSE
NS2366,Ulex gallii,FALSE
NS2366,Urtica dioica,FALSE
NS2366,Vaccinium myrtillus,TRUE
NS2366,Vaccinium oxycoccos,TRUE
NS2366,Vaccinium vitis,FALSE
NS2366,Valeriana dioica,FALSE
NS2366,Valeriana officinalis,FALSE
NS2366,Verbena officinalis,FALSE
NS2366,Verbena x,FALSE
NS2366,Veronica agrestis,FALSE
NS2366,Veronica arvensis,FALSE
NS2366,Veronica beccabunga,FALSE
NS2366,Veronica chamaedrys,TRUE
NS2366,Veronica hederifolia,FALSE
NS2366,Veronica montana,FALSE
NS2366,Veronica officinalis,FALSE
NS2366,Veronica persica,FALSE
NS2366,Veronica polita,FALSE
NS2366,Veronica serpyllifolia,FALSE
NS2366,Vicia benghalensis,FALSE
NS2366,Vicia cracca,FALSE
NS2366,Vicia faba,FALSE
NS2366,Vicia hirsuta,FALSE
NS2366,Vicia lutea,FALSE
NS2366,Vicia sativa,FALSE
NS2366,Vicia sepium,FALSE
NS2366,Vicia spp,FALSE
NS2366,Vicia tetrasperma,FALSE
NS2366,Viola arvensis,FALSE
NS2366,Viola canina,FALSE
NS2366,Viola palustris,TRUE
NS2366,Viola riviniana,FALSE
NS2366,Zea mays,FALSE
NS4085,Acer pseudoplatanus,FALSE
NS4085,Achillea millefolium,FALSE
NS4085,Achillea ptarmica,FALSE
NS4085,Aegopodium podagraria,FALSE
NS4085,Aethusa cynapium,FALSE
NS4085,Ajuga reptans,FALSE
NS4085,Alliaria petiolata,FALSE
NS4085,Alnus glutinosa,FALSE
NS4085,Anagallis arvensis,FALSE
NS4085,Anchusa arvensis,FALSE
NS4085,Anemone nemorosa,FALSE
NS4085,Angelica sylvestris,FALSE
NS4085,Anthemis cotula,FALSE
NS4085,Anthriscus caucalis,FALSE
NS4085,Anthriscus sylvestris,FALSE
NS4085,Apium nodiflorum,FALSE
NS4085,Armeria maritima,FALSE
NS4085,Artemisia absinthium,FALSE
NS4085,Artemisia annua,FALSE
NS4085,Artemisia vulgaris,FALSE
NS4085,Aster tripolium,FALSE
NS4085,Atriplex patula,FALSE
NS4085,Atriplex portulacoides,FALSE
NS4085,Ballota nigra,FALSE
NS4085,Barbarea vulgaris,FALSE
NS4085,Bellis perennis,TRUE
NS4085,Berula erecta,FALSE
NS4085,Brassica napus,FALSE
NS4085,Brassica oleracea,FALSE
NS4085,Brassica rapa,FALSE
NS4085,Bryonia dioica,FALSE
NS4085,Buddleja davidii,FALSE
NS4085,Bupleurum tenuissimum,FALSE
NS4085,Calluna vulgaris,FALSE
NS4085,Caltha palustris,FALSE
NS4085,Calystegia sepium,FALSE
NS4085,Campanula rotundifolia,FALSE
NS4085,Capsella bursa,FALSE
NS4085,Cardamine flexuosa,TRUE
NS4085,Cardamine hirsuta,TRUE
NS4085,Cardamine pratensis,FALSE
NS4085,Carduus nutans,FALSE
NS4085,Carum verticillatum,FALSE
NS4085,Centaurea cyanus,FALSE
NS4085,Centaurea nigra,FALSE
NS4085,Centaurea scabiosa,FALSE
NS4085,Centaurium erythraea,FALSE
NS4085,Cerastium arvense,FALSE
NS4085,Cerastium fontanum,TRUE
NS4085,Cerastium glomeratum,FALSE
NS4085,Ceratocapnos claviculata,FALSE
NS4085,Chaerophyllum temulum,FALSE
NS4085,Chamaemelum nobile,FALSE
NS4085,Chamerion angustifolium,FALSE
NS4085,Chenopodium album,FALSE
NS4085,Chenopodium ficifolium,FALSE
NS4085,Chenopodium quinoa,FALSE
NS4085,Cichorium intybus,FALSE
NS4085,Circaea lutetiana,FALSE
NS4085,Cirsium arvense,TRUE
NS4085,Cirsium eriophorum,FALSE
NS4085,Cirsium palustre,FALSE
NS4085,Cirsium vulgare,TRUE
NS4085,Clematis vitalba,FALSE
NS4085,Clinopodium vulgare,FALSE
NS4085,Conium maculatum,FALSE
NS4085,Conopodium majus,FALSE
NS4085,Convolvulus arvensis,FALSE
NS4085,Conyza canadensis,FALSE
NS4085,Cotoneaster salicifolius,FALSE
NS4085,Crataegus monogyna,FALSE
NS4085,Crepis capillaris,FALSE
NS4085,Crepis vesicaria,FALSE
NS4085,Cruciata laevipes,FALSE
NS4085,Cytisus scoparius,FALSE
NS4085,Dactylorhiza fuchsii,FALSE
NS4085,Dactylorhiza maculata,FALSE
NS4085,Daucus carota,FALSE
NS4085,Digitalis ferruginea,FALSE
NS4085,Digitalis grandiflora,FALSE
NS4085,Digitalis purpurea,FALSE
NS4085,Dioscorea communis,FALSE
NS4085,Doronicum plantagineum,FALSE
NS4085,Drosera anglica,FALSE
NS4085,Drosera rotundifolia,FALSE
NS4085,Dryas octopetala,FALSE
NS4085,Epilobium hirsutum,FALSE
NS4085,Epilobium montanum,FALSE
NS4085,Epilobium obscurum,FALSE
NS4085,Epilobium palustre,TRUE
NS4085,Epilobium parviflorum,FALSE
NS4085,Epilobium roseum,FALSE
NS4085,Epilobium tetragonum,FALSE
NS4085,Erica cinerea,FALSE
NS4085,Erica tetralix,FALSE
NS4085,Eriophorum vaginatum,FALSE
NS4085,Eupatorium cannabinum,FALSE
NS4085,Euphorbia exigua,FALSE
NS4085,Euphorbia helioscopia,FALSE
NS4085,Euphrasia officinalis,FALSE
NS4085,Fagopyrum esculentum,FALSE
NS4085,Fallopia convolvulus,FALSE
NS4085,Filipendula ulmaria,FALSE
NS4085,Fumaria officinalis,FALSE
NS4085,Galeopsis speciosa,FALSE
NS4085,Galeopsis tetrahit,FALSE
NS4085,Galium aparine,FALSE
NS4085,Galium mollugo,FALSE
NS4085,Galium odoratum,FALSE
NS4085,Galium palustre,FALSE
NS4085,Galium saxatile,TRUE
NS4085,Galium verum,FALSE
NS4085,Genista anglica,FALSE
NS4085,Geranium dissectum,FALSE
NS4085,Geranium molle,FALSE
NS4085,Geranium nodosum,FALSE
NS4085,Geranium pratense,FALSE
NS4085,Geranium pyrenaicum,FALSE
NS4085,Geranium robertianum,FALSE
NS4085,Geum urbanum,FALSE
NS4085,Glechoma hederacea,FALSE
NS4085,Hedera helix,FALSE
NS4085,Helianthus annuus,FALSE
NS4085,Heracleum mantegazzianum,FALSE
NS4085,Heracleum sphondylium,FALSE
NS4085,Hippocrepis comosa,FALSE
NS4085,Hordeum vulgare,FALSE
NS4085,Hyacinthoides non,FALSE
NS4085,Hypericum forrestii,FALSE
NS4085,Hypericum perforatum,FALSE
NS4085,Hypericum pulchrum,FALSE
NS4085,Hypericum tetrapterum,FALSE
NS4085,Hypochaeris radicata,TRUE
NS4085,Ilex aquifolium,FALSE
NS4085,Impatiens glandulifera,FALSE
NS4085,Impatiens parviflora,FALSE
NS4085,Iris pseudacorus,FALSE
NS4085,Jacobaea erucifolia,FALSE
NS4085,Jacobaea vulgaris,FALSE
NS4085,Jasione montana,FALSE
NS4085,Juncus conglomeratus,FALSE
NS4085,Juncus effusus,FALSE
NS4085,Knautia arvensis,FALSE
NS4085,Lactuca serriola,FALSE
NS4085,Lamium album,FALSE
NS4085,Lamium galeobdolon,FALSE
NS4085,Lamium purpureum,FALSE
NS4085,Lapsana communis,FALSE
NS4085,Lathyrus aphaca,FALSE
NS4085,Lathyrus linifolius,FALSE
NS4085,Lathyrus pratensis,FALSE
NS4085,Leontodon hispidus,FALSE
NS4085,Leontodon saxatilis,FALSE
NS4085,Leucanthemum vulgare,FALSE
NS4085,Ligusticum scoticum,FALSE
NS4085,Limonium vulgare,FALSE
NS4085,Linaria vulgaris,FALSE
NS4085,Linum catharticum,FALSE
NS4085,Linum usitatissimum,FALSE
NS4085,Lonicera caprifolium,FALSE
NS4085,Lonicera periclymenum,FALSE
