x1km_square,species,n_observed,genus
TM3949,Eristalinus sepulchralis,20,Eristalinus
TM3949,Eristalis abusiva,0,Eristalis
TM3949,Eristalis abusivus,0,Eristalis
TM3949,Eristalis arbustorum,4,Eristalis
TM3949,Eristalis horticola,0,Eristalis
TM3949,Eristalis intricaria,0,Eristalis
TM3949,Eristalis intricarius,0,Eristalis
TM3949,Eristalis nemorum,0,Eristalis
TM3949,Eristalis pertinax,0,Eristalis
TM3949,Eristalis rupium,0,Eristalis
TM3949,Eristalis tenax,6,Eristalis
TM3949,Eucera longicornis,0,Eucera
TM3949,Eumerus funeralis,0,Eumerus
TM3949,Eumerus ornatus,0,Eumerus
TM3949,Eumerus strigatus,1,Eumerus
TM3949,Eupeodes corollae,3,Eupeodes
TM3949,Eupeodes latifasciatus,0,Eupeodes
TM3949,Eupeodes luniger,1,Eupeodes
TM3949,Ferdinandea cuprea,0,Ferdinandea
TM3949,Halictus confusus,0,Halictus
TM3949,Halictus eurygnathus,0,Halictus
TM3949,Halictus rubicundus,0,Halictus
TM3949,Halictus tumulorum,7,Halictus
TM3949,Helophilus hybridus,0,Helophilus
TM3949,Helophilus pendulus,1,Helophilus
TM3949,Helophilus trivittatus,0,Helophilus
TM3949,Hylaeus brevicornis,0,Hylaeus
TM3949,Hylaeus communis,1,Hylaeus
TM3949,Hylaeus confusus,0,Hylaeus
TM3949,Hylaeus dilatatus,0,Hylaeus
TM3949,Hylaeus hyalinatus,0,Hylaeus
TM3949,Hylaeus pectoralis,42,Hylaeus
TM3949,Lasioglossum albipes,0,Lasioglossum
TM3949,Lasioglossum calceatum,17,Lasioglossum
TM3949,Lasioglossum cupromicans,0,Lasioglossum
TM3949,Lasioglossum fratellum,0,Lasioglossum
TM3949,Lasioglossum fulvicorne,0,Lasioglossum
TM3949,Lasioglossum laevigatum,0,Lasioglossum
TM3949,Lasioglossum lativentre,0,Lasioglossum
TM3949,Lasioglossum leucopus,0,Lasioglossum
TM3949,Lasioglossum leucozonium,1,Lasioglossum
TM3949,Lasioglossum malachurum,8,Lasioglossum
TM3949,Lasioglossum minutissimum,0,Lasioglossum
TM3949,Lasioglossum morio,0,Lasioglossum
TM3949,Lasioglossum parvulum,0,Lasioglossum
TM3949,Lasioglossum pauperatum,0,Lasioglossum
TM3949,Lasioglossum pauxillum,0,Lasioglossum
TM3949,Lasioglossum punctatissimum,0,Lasioglossum
TM3949,Lasioglossum puncticolle,19,Lasioglossum
TM3949,Lasioglossum quadrinotatum,0,Lasioglossum
TM3949,Lasioglossum rufitarse,0,Lasioglossum
TM3949,Lasioglossum smeathmanellum,0,Lasioglossum
TM3949,Lasioglossum villosulum,1,Lasioglossum
TM3949,Lasioglossum xanthopus,0,Lasioglossum
TM3949,Lasioglossum zonulum,0,Lasioglossum
TM3949,Lejogaster metallina,0,Lejogaster
TM3949,Leucozona glaucia,0,Leucozona
TM3949,Leucozona laternaria,0,Leucozona
TM3949,Macropis europaea,0,Macropis
TM3949,Megachile centuncularis,0,Megachile
TM3949,Megachile ligniseca,0,Megachile
TM3949,Megachile versicolor,0,Megachile
TM3949,Megachile willughbiella,0,Megachile
TM3949,Melangyna cincta,0,Melangyna
TM3949,Melangyna labiatarum,0,Melangyna
TM3949,Melangyna lasiophthalma,0,Melangyna
TM3949,Melangyna umbellatarum,0,Melangyna
TM3949,Melanogaster aerosa,0,Melanogaster
TM3949,Melanogaster hirtella,0,Melanogaster
TM3949,Melanostoma form,0,Melanostoma
TM3949,Melanostoma mellinum,0,Melanostoma
TM3949,Melanostoma scalare,0,Melanostoma
TM3949,Meliscaeva auricollis,0,Meliscaeva
TM3949,Meliscaeva cinctella,0,Meliscaeva
TM3949,Melitta leporina,0,Melitta
TM3949,Merodon equestris,0,Merodon
TM3949,Myathropa florea,0,Myathropa
TM3949,Neoascia geniculata,0,Neoascia
TM3949,Neoascia meticulosa,0,Neoascia
TM3949,Neoascia podagrica,0,Neoascia
TM3949,Neoascia tenur,0,Neoascia
TM3949,Nomada fabriciana,0,Nomada
TM3949,Nomada flava,0,Nomada
TM3949,Nomada flavoguttata,0,Nomada
TM3949,Nomada flavopicta,0,Nomada
TM3949,Nomada fucata,0,Nomada
TM3949,Nomada goodeniana,1,Nomada
TM3949,Nomada lathburiana,0,Nomada
TM3949,Nomada marshamella,0,Nomada
TM3949,Nomada obtusifrons,0,Nomada
TM3949,Nomada panzeri,0,Nomada
TM3949,Nomada ruficornis,0,Nomada
TM3949,Nomada striata,0,Nomada
TM3949,Orthonevra nobilis,0,Orthonevra
TM3949,Osmia bicolor,0,Osmia
TM3949,Osmia bicornis,0,Osmia
TM3949,Osmia caerulescens,0,Osmia
TM3949,Osmia leaiana,0,Osmia
TM3949,Osmia spinulosa,0,Osmia
TM3949,Panurgus banksianus,2,Panurgus
TM3949,Panurgus calcaratus,1,Panurgus
TM3949,Parasyrphus punctulatus,0,Parasyrphus
TM3949,Parhelophilus frutetorum,0,Parhelophilus
TM3949,Parhelophilus versicolor,0,Parhelophilus
TM3949,Pipiza bimaculata,0,Pipiza
TM3949,Pipizella viduata,0,Pipizella
TM3949,Platycheirus albimanus,0,Platycheirus
TM3949,Platycheirus clypeatus,0,Platycheirus
TM3949,Platycheirus granditarsus,0,Platycheirus
TM3949,Platycheirus manicatus,0,Platycheirus
TM3949,Platycheirus nielseni,0,Platycheirus
TM3949,Platycheirus peltatus,0,Platycheirus
TM3949,Platycheirus ramsarensis,0,Platycheirus
TM3949,Platycheirus rosarum,0,Platycheirus
TM3949,Platycheirus scutatus,0,Platycheirus
TM3949,Platycheirus tarsalis,0,Platycheirus
TM3949,Rhingia campestris,0,Rhingia
TM3949,Rhingia rostrata,0,Rhingia
TM3949,Riponnensia splendens,0,Riponnensia
TM3949,Scaeva pyrastri,0,Scaeva
TM3949,Scaeva selenitica,0,Scaeva
TM3949,Sericomyia lappona,0,Sericomyia
TM3949,Sericomyia silentis,0,Sericomyia
TM3949,Sericomyia superbiens,0,Sericomyia
TM3949,Sphaerophoria fatarum,0,Sphaerophoria
TM3949,Sphaerophoria interrupta,0,Sphaerophoria
TM3949,Sphaerophoria philanthus,0,Sphaerophoria
TM3949,Sphaerophoria rueppellii,0,Sphaerophoria
TM3949,Sphaerophoria scripta,2,Sphaerophoria
TM3949,Sphaerophoria taeniata,0,Sphaerophoria
TM3949,Sphecodes crassus,0,Sphecodes
TM3949,Sphecodes ephippius,0,Sphecodes
TM3949,Sphecodes ferruginatus,0,Sphecodes
TM3949,Sphecodes geoffrellus,0,Sphecodes
TM3949,Sphecodes monilicornis,0,Sphecodes
TM3949,Sphecodes niger,0,Sphecodes
TM3949,Sphegina clunipes,0,Sphegina
TM3949,Syritta pipiens,0,Syritta
TM3949,Syrphus rectus,0,Syrphus
TM3949,Syrphus ribesii,2,Syrphus
TM3949,Syrphus torvus,0,Syrphus
TM3949,Syrphus vitripennis,0,Syrphus
TM3949,Tropidia scita,0,Tropidia
TM3949,Volucella bombylans,0,Volucella
TM3949,Volucella inanis,0,Volucella
TM3949,Volucella inflata,0,Volucella
TM3949,Volucella pellucens,0,Volucella
TM3949,Xanthogramma pedissequum,0,Xanthogramma
TM3949,Xanthogramma stackelbergi,0,Xanthogramma
TM3949,Xylota abiens,0,Xylota
TM3949,Xylota jakutorum,0,Xylota
TM3949,Xylota segnis,1,Xylota
TM3949,Xylota sylvarum,0,Xylota
TQ1827,Anasimyia contracta,0,Anasimyia
TQ1827,Anasimyia lineata,0,Anasimyia
TQ1827,Anasimyia transfuga,0,Anasimyia
TQ1827,Andrena alfkenella,1,Andrena
TQ1827,Andrena angustior,0,Andrena
TQ1827,Andrena bicolor,0,Andrena
TQ1827,Andrena bucephala,0,Andrena
TQ1827,Andrena chrysosceles,0,Andrena
TQ1827,Andrena cineraria,0,Andrena
TQ1827,Andrena coitana,0,Andrena
TQ1827,Andrena denticulata,0,Andrena
TQ1827,Andrena dorsata,8,Andrena
TQ1827,Andrena flavipes,7,Andrena
TQ1827,Andrena fucata,0,Andrena
TQ1827,Andrena fulva,0,Andrena
TQ1827,Andrena haemorrhoa,1,Andrena
TQ1827,Andrena helvola,0,Andrena
TQ1827,Andrena humilis,0,Andrena
TQ1827,Andrena lapponica,0,Andrena
TQ1827,Andrena minutula,1,Andrena
TQ1827,Andrena nigriceps,0,Andrena
TQ1827,Andrena nigroaenea,0,Andrena
TQ1827,Andrena nitida,0,Andrena
TQ1827,Andrena scotica,0,Andrena
TQ1827,Andrena semilaevis,0,Andrena
TQ1827,Andrena subopaca,0,Andrena
TQ1827,Andrena synadelpha,0,Andrena
TQ1827,Andrena tarsata,0,Andrena
TQ1827,Andrena thoracica,0,Andrena
TQ1827,Andrena trimmerana,0,Andrena
TQ1827,Andrena wilkella,0,Andrena
TQ1827,Anthidium manicatum,0,Anthidium
TQ1827,Anthophora furcata,0,Anthophora
TQ1827,Anthophora plumipes,0,Anthophora
TQ1827,Apis mellifera,39,Apis
TQ1827,Arctophila superbiens,0,Arctophila
TQ1827,Bombus barbutellus,0,Bombus
TQ1827,Bombus bohemicus,0,Bombus
TQ1827,Bombus campestris,0,Bombus
TQ1827,Bombus hortorum,1,Bombus
TQ1827,Bombus humilis,0,Bombus
TQ1827,Bombus hypnorum,1,Bombus
TQ1827,Bombus jonellus,0,Bombus
TQ1827,Bombus lapidarius,5,Bombus
TQ1827,Bombus lucorum,4,Bombus
TQ1827,Bombus monticola,0,Bombus
TQ1827,Bombus muscorum,0,Bombus
TQ1827,Bombus pascuorum,17,Bombus
TQ1827,Bombus pratorum,4,Bombus
TQ1827,Bombus ruderarius,0,Bombus
TQ1827,Bombus ruderatus,0,Bombus
TQ1827,Bombus rupestris,0,Bombus
TQ1827,Bombus soroeensis,0,Bombus
TQ1827,Bombus sylvestris,0,Bombus
TQ1827,Bombus terrestris,2,Bombus
TQ1827,Bombus vestalis,5,Bombus
TQ1827,Chalcosyrphus nemorum,0,Chalcosyrphus
TQ1827,Cheilosia albitarsis,0,Cheilosia
TQ1827,Cheilosia bergenstammi,0,Cheilosia
TQ1827,Cheilosia fraterna,0,Cheilosia
TQ1827,Cheilosia illustrata,0,Cheilosia
TQ1827,Cheilosia lasiopa,0,Cheilosia
TQ1827,Cheilosia latifrons,0,Cheilosia
TQ1827,Cheilosia pagana,0,Cheilosia
TQ1827,Cheilosia proxima,0,Cheilosia
TQ1827,Cheilosia soror,0,Cheilosia
TQ1827,Cheilosia vernalis,0,Cheilosia
TQ1827,Chelostoma campanularum,0,Chelostoma
TQ1827,Chrysogaster cemiteriorum,0,Chrysogaster
TQ1827,Chrysogaster virescens,0,Chrysogaster
TQ1827,Chrysotoxum arcuatum,0,Chrysotoxum
TQ1827,Chrysotoxum bicinctum,0,Chrysotoxum
TQ1827,Chrysotoxum festivum,0,Chrysotoxum
TQ1827,Chrysotoxum verralli,0,Chrysotoxum
TQ1827,Coelioxys elongata,0,Coelioxys
TQ1827,Coelioxys inermis,0,Coelioxys
TQ1827,Colletes similis,0,Colletes
TQ1827,Colletes succinctus,0,Colletes
TQ1827,Dasypoda hirtipes,0,Dasypoda
TQ1827,Dasysyrphus albostriatus,0,Dasysyrphus
TQ1827,Dasysyrphus neovenustus,0,Dasysyrphus
TQ1827,Dasysyrphus tricinctus,0,Dasysyrphus
TQ1827,Dasysyrphus venustus,0,Dasysyrphus
TQ1827,Epistrophe grossulariae,0,Epistrophe
TQ1827,Episyrphus balteatus,3,Episyrphus
TQ1827,Eristalinus aeneus,0,Eristalinus
TQ1827,Eristalinus sepulchralis,1,Eristalinus
TQ1827,Eristalis abusiva,0,Eristalis
TQ1827,Eristalis abusivus,0,Eristalis
TQ1827,Eristalis arbustorum,1,Eristalis
TQ1827,Eristalis horticola,1,Eristalis
TQ1827,Eristalis intricaria,0,Eristalis
TQ1827,Eristalis intricarius,0,Eristalis
TQ1827,Eristalis nemorum,0,Eristalis
TQ1827,Eristalis pertinax,0,Eristalis
TQ1827,Eristalis rupium,0,Eristalis
TQ1827,Eristalis tenax,1,Eristalis
TQ1827,Eucera longicornis,0,Eucera
TQ1827,Eumerus funeralis,0,Eumerus
TQ1827,Eumerus ornatus,0,Eumerus
TQ1827,Eumerus strigatus,0,Eumerus
TQ1827,Eupeodes corollae,0,Eupeodes
TQ1827,Eupeodes latifasciatus,0,Eupeodes
TQ1827,Eupeodes luniger,1,Eupeodes
TQ1827,Ferdinandea cuprea,4,Ferdinandea
TQ1827,Halictus confusus,0,Halictus
TQ1827,Halictus eurygnathus,0,Halictus
TQ1827,Halictus rubicundus,0,Halictus
TQ1827,Halictus tumulorum,2,Halictus
TQ1827,Helophilus hybridus,0,Helophilus
TQ1827,Helophilus pendulus,5,Helophilus
TQ1827,Helophilus trivittatus,0,Helophilus
TQ1827,Hylaeus brevicornis,0,Hylaeus
TQ1827,Hylaeus communis,4,Hylaeus
TQ1827,Hylaeus confusus,1,Hylaeus
TQ1827,Hylaeus dilatatus,3,Hylaeus
TQ1827,Hylaeus hyalinatus,0,Hylaeus
TQ1827,Hylaeus pectoralis,0,Hylaeus
TQ1827,Lasioglossum albipes,1,Lasioglossum
TQ1827,Lasioglossum calceatum,0,Lasioglossum
TQ1827,Lasioglossum cupromicans,0,Lasioglossum
TQ1827,Lasioglossum fratellum,0,Lasioglossum
TQ1827,Lasioglossum fulvicorne,0,Lasioglossum
TQ1827,Lasioglossum laevigatum,2,Lasioglossum
TQ1827,Lasioglossum lativentre,3,Lasioglossum
TQ1827,Lasioglossum leucopus,1,Lasioglossum
TQ1827,Lasioglossum leucozonium,7,Lasioglossum
TQ1827,Lasioglossum malachurum,5,Lasioglossum
TQ1827,Lasioglossum minutissimum,0,Lasioglossum
TQ1827,Lasioglossum morio,1,Lasioglossum
TQ1827,Lasioglossum parvulum,0,Lasioglossum
TQ1827,Lasioglossum pauperatum,1,Lasioglossum
TQ1827,Lasioglossum pauxillum,3,Lasioglossum
TQ1827,Lasioglossum punctatissimum,0,Lasioglossum
TQ1827,Lasioglossum puncticolle,2,Lasioglossum
TQ1827,Lasioglossum quadrinotatum,0,Lasioglossum
TQ1827,Lasioglossum rufitarse,0,Lasioglossum
TQ1827,Lasioglossum smeathmanellum,0,Lasioglossum
TQ1827,Lasioglossum villosulum,2,Lasioglossum
TQ1827,Lasioglossum xanthopus,0,Lasioglossum
TQ1827,Lasioglossum zonulum,20,Lasioglossum
TQ1827,Lejogaster metallina,0,Lejogaster
TQ1827,Leucozona glaucia,0,Leucozona
TQ1827,Leucozona laternaria,0,Leucozona
TQ1827,Macropis europaea,0,Macropis
TQ1827,Megachile centuncularis,0,Megachile
TQ1827,Megachile ligniseca,0,Megachile
TQ1827,Megachile versicolor,0,Megachile
TQ1827,Megachile willughbiella,0,Megachile
TQ1827,Melangyna cincta,0,Melangyna
TQ1827,Melangyna labiatarum,0,Melangyna
TQ1827,Melangyna lasiophthalma,0,Melangyna
TQ1827,Melangyna umbellatarum,0,Melangyna
TQ1827,Melanogaster aerosa,0,Melanogaster
TQ1827,Melanogaster hirtella,1,Melanogaster
TQ1827,Melanostoma form,0,Melanostoma
TQ1827,Melanostoma mellinum,2,Melanostoma
TQ1827,Melanostoma scalare,0,Melanostoma
TQ1827,Meliscaeva auricollis,0,Meliscaeva
TQ1827,Meliscaeva cinctella,0,Meliscaeva
TQ1827,Melitta leporina,1,Melitta
TQ1827,Merodon equestris,0,Merodon
TQ1827,Myathropa florea,0,Myathropa
TQ1827,Neoascia geniculata,0,Neoascia
TQ1827,Neoascia meticulosa,0,Neoascia
TQ1827,Neoascia podagrica,0,Neoascia
TQ1827,Neoascia tenur,0,Neoascia
TQ1827,Nomada fabriciana,0,Nomada
TQ1827,Nomada flava,0,Nomada
TQ1827,Nomada flavoguttata,0,Nomada
TQ1827,Nomada flavopicta,0,Nomada
TQ1827,Nomada fucata,0,Nomada
TQ1827,Nomada goodeniana,0,Nomada
TQ1827,Nomada lathburiana,0,Nomada
TQ1827,Nomada marshamella,0,Nomada
TQ1827,Nomada obtusifrons,0,Nomada
TQ1827,Nomada panzeri,0,Nomada
TQ1827,Nomada ruficornis,0,Nomada
TQ1827,Nomada striata,0,Nomada
TQ1827,Orthonevra nobilis,0,Orthonevra
TQ1827,Osmia bicolor,0,Osmia
TQ1827,Osmia bicornis,0,Osmia
TQ1827,Osmia caerulescens,0,Osmia
TQ1827,Osmia leaiana,1,Osmia
TQ1827,Osmia spinulosa,0,Osmia
TQ1827,Panurgus banksianus,0,Panurgus
TQ1827,Panurgus calcaratus,1,Panurgus
TQ1827,Parasyrphus punctulatus,0,Parasyrphus
TQ1827,Parhelophilus frutetorum,0,Parhelophilus
TQ1827,Parhelophilus versicolor,0,Parhelophilus
TQ1827,Pipiza bimaculata,0,Pipiza
TQ1827,Pipizella viduata,0,Pipizella
TQ1827,Platycheirus albimanus,0,Platycheirus
TQ1827,Platycheirus clypeatus,0,Platycheirus
TQ1827,Platycheirus granditarsus,0,Platycheirus
TQ1827,Platycheirus manicatus,0,Platycheirus
TQ1827,Platycheirus nielseni,0,Platycheirus
TQ1827,Platycheirus peltatus,0,Platycheirus
TQ1827,Platycheirus ramsarensis,0,Platycheirus
TQ1827,Platycheirus rosarum,0,Platycheirus
TQ1827,Platycheirus scutatus,0,Platycheirus
TQ1827,Platycheirus tarsalis,0,Platycheirus
TQ1827,Rhingia campestris,0,Rhingia
TQ1827,Rhingia rostrata,0,Rhingia
TQ1827,Riponnensia splendens,0,Riponnensia
TQ1827,Scaeva pyrastri,0,Scaeva
TQ1827,Scaeva selenitica,0,Scaeva
TQ1827,Sericomyia lappona,0,Sericomyia
TQ1827,Sericomyia silentis,0,Sericomyia
TQ1827,Sericomyia superbiens,0,Sericomyia
TQ1827,Sphaerophoria fatarum,0,Sphaerophoria
TQ1827,Sphaerophoria interrupta,0,Sphaerophoria
TQ1827,Sphaerophoria philanthus,0,Sphaerophoria
TQ1827,Sphaerophoria rueppellii,0,Sphaerophoria
TQ1827,Sphaerophoria scripta,1,Sphaerophoria
TQ1827,Sphaerophoria taeniata,0,Sphaerophoria
TQ1827,Sphecodes crassus,0,Sphecodes
TQ1827,Sphecodes ephippius,1,Sphecodes
TQ1827,Sphecodes ferruginatus,0,Sphecodes
TQ1827,Sphecodes geoffrellus,0,Sphecodes
TQ1827,Sphecodes monilicornis,0,Sphecodes
TQ1827,Sphecodes niger,0,Sphecodes
TQ1827,Sphegina clunipes,0,Sphegina
TQ1827,Syritta pipiens,0,Syritta
TQ1827,Syrphus rectus,0,Syrphus
TQ1827,Syrphus ribesii,2,Syrphus
TQ1827,Syrphus torvus,0,Syrphus
TQ1827,Syrphus vitripennis,0,Syrphus
TQ1827,Tropidia scita,0,Tropidia
TQ1827,Volucella bombylans,0,Volucella
TQ1827,Volucella inanis,0,Volucella
TQ1827,Volucella inflata,1,Volucella
TQ1827,Volucella pellucens,0,Volucella
TQ1827,Xanthogramma pedissequum,0,Xanthogramma
TQ1827,Xanthogramma stackelbergi,0,Xanthogramma
TQ1827,Xylota abiens,0,Xylota
TQ1827,Xylota jakutorum,0,Xylota
TQ1827,Xylota segnis,3,Xylota
TQ1827,Xylota sylvarum,0,Xylota
TQ3110,Anasimyia contracta,0,Anasimyia
TQ3110,Anasimyia lineata,0,Anasimyia
TQ3110,Anasimyia transfuga,0,Anasimyia
TQ3110,Andrena alfkenella,0,Andrena
TQ3110,Andrena angustior,0,Andrena
TQ3110,Andrena bicolor,6,Andrena
TQ3110,Andrena bucephala,0,Andrena
TQ3110,Andrena chrysosceles,1,Andrena
TQ3110,Andrena cineraria,0,Andrena
TQ3110,Andrena coitana,0,Andrena
TQ3110,Andrena denticulata,0,Andrena
TQ3110,Andrena dorsata,0,Andrena
TQ3110,Andrena flavipes,1,Andrena
TQ3110,Andrena fucata,0,Andrena
TQ3110,Andrena fulva,0,Andrena
TQ3110,Andrena haemorrhoa,0,Andrena
TQ3110,Andrena helvola,0,Andrena
TQ3110,Andrena humilis,0,Andrena
TQ3110,Andrena lapponica,0,Andrena
TQ3110,Andrena minutula,4,Andrena
TQ3110,Andrena nigriceps,0,Andrena
TQ3110,Andrena nigroaenea,0,Andrena
TQ3110,Andrena nitida,0,Andrena
TQ3110,Andrena scotica,0,Andrena
TQ3110,Andrena semilaevis,0,Andrena
TQ3110,Andrena subopaca,0,Andrena
TQ3110,Andrena synadelpha,0,Andrena
TQ3110,Andrena tarsata,0,Andrena
TQ3110,Andrena thoracica,0,Andrena
TQ3110,Andrena trimmerana,0,Andrena
TQ3110,Andrena wilkella,0,Andrena
TQ3110,Anthidium manicatum,0,Anthidium
TQ3110,Anthophora furcata,0,Anthophora
TQ3110,Anthophora plumipes,0,Anthophora
TQ3110,Apis mellifera,16,Apis
TQ3110,Arctophila superbiens,0,Arctophila
TQ3110,Bombus barbutellus,0,Bombus
TQ3110,Bombus bohemicus,0,Bombus
TQ3110,Bombus campestris,0,Bombus
TQ3110,Bombus hortorum,1,Bombus
TQ3110,Bombus humilis,0,Bombus
TQ3110,Bombus hypnorum,0,Bombus
TQ3110,Bombus jonellus,0,Bombus
TQ3110,Bombus lapidarius,1,Bombus
TQ3110,Bombus lucorum,2,Bombus
TQ3110,Bombus monticola,0,Bombus
TQ3110,Bombus muscorum,0,Bombus
TQ3110,Bombus pascuorum,1,Bombus
TQ3110,Bombus pratorum,1,Bombus
TQ3110,Bombus ruderarius,0,Bombus
TQ3110,Bombus ruderatus,0,Bombus
TQ3110,Bombus rupestris,0,Bombus
TQ3110,Bombus soroeensis,0,Bombus
TQ3110,Bombus sylvestris,0,Bombus
TQ3110,Bombus terrestris,1,Bombus
TQ3110,Bombus vestalis,0,Bombus
TQ3110,Chalcosyrphus nemorum,0,Chalcosyrphus
TQ3110,Cheilosia albitarsis,0,Cheilosia
TQ3110,Cheilosia bergenstammi,0,Cheilosia
TQ3110,Cheilosia fraterna,0,Cheilosia
TQ3110,Cheilosia illustrata,0,Cheilosia
TQ3110,Cheilosia lasiopa,0,Cheilosia
TQ3110,Cheilosia latifrons,0,Cheilosia
TQ3110,Cheilosia pagana,0,Cheilosia
TQ3110,Cheilosia proxima,0,Cheilosia
TQ3110,Cheilosia soror,0,Cheilosia
TQ3110,Cheilosia vernalis,0,Cheilosia
TQ3110,Chelostoma campanularum,0,Chelostoma
TQ3110,Chrysogaster cemiteriorum,0,Chrysogaster
TQ3110,Chrysogaster virescens,0,Chrysogaster
TQ3110,Chrysotoxum arcuatum,0,Chrysotoxum
TQ3110,Chrysotoxum bicinctum,2,Chrysotoxum
TQ3110,Chrysotoxum festivum,2,Chrysotoxum
TQ3110,Chrysotoxum verralli,0,Chrysotoxum
TQ3110,Coelioxys elongata,0,Coelioxys
TQ3110,Coelioxys inermis,0,Coelioxys
TQ3110,Colletes similis,0,Colletes
TQ3110,Colletes succinctus,0,Colletes
TQ3110,Dasypoda hirtipes,0,Dasypoda
TQ3110,Dasysyrphus albostriatus,0,Dasysyrphus
TQ3110,Dasysyrphus neovenustus,0,Dasysyrphus
TQ3110,Dasysyrphus tricinctus,0,Dasysyrphus
TQ3110,Dasysyrphus venustus,0,Dasysyrphus
TQ3110,Epistrophe grossulariae,0,Epistrophe
TQ3110,Episyrphus balteatus,2,Episyrphus
TQ3110,Eristalinus aeneus,0,Eristalinus
TQ3110,Eristalinus sepulchralis,0,Eristalinus
TQ3110,Eristalis abusiva,0,Eristalis
TQ3110,Eristalis abusivus,0,Eristalis
TQ3110,Eristalis arbustorum,1,Eristalis
TQ3110,Eristalis horticola,0,Eristalis
TQ3110,Eristalis intricaria,0,Eristalis
TQ3110,Eristalis intricarius,0,Eristalis
TQ3110,Eristalis nemorum,0,Eristalis
TQ3110,Eristalis pertinax,0,Eristalis
TQ3110,Eristalis rupium,0,Eristalis
TQ3110,Eristalis tenax,2,Eristalis
TQ3110,Eucera longicornis,0,Eucera
TQ3110,Eumerus funeralis,0,Eumerus
TQ3110,Eumerus ornatus,0,Eumerus
TQ3110,Eumerus strigatus,0,Eumerus
TQ3110,Eupeodes corollae,4,Eupeodes
TQ3110,Eupeodes latifasciatus,0,Eupeodes
TQ3110,Eupeodes luniger,0,Eupeodes
TQ3110,Ferdinandea cuprea,0,Ferdinandea
TQ3110,Halictus confusus,1,Halictus
TQ3110,Halictus eurygnathus,1,Halictus
TQ3110,Halictus rubicundus,0,Halictus
TQ3110,Halictus tumulorum,34,Halictus
TQ3110,Helophilus hybridus,0,Helophilus
TQ3110,Helophilus pendulus,0,Helophilus
TQ3110,Helophilus trivittatus,0,Helophilus
TQ3110,Hylaeus brevicornis,0,Hylaeus
TQ3110,Hylaeus communis,1,Hylaeus
TQ3110,Hylaeus confusus,2,Hylaeus
TQ3110,Hylaeus dilatatus,0,Hylaeus
TQ3110,Hylaeus hyalinatus,0,Hylaeus
TQ3110,Hylaeus pectoralis,0,Hylaeus
TQ3110,Lasioglossum albipes,4,Lasioglossum
TQ3110,Lasioglossum calceatum,4,Lasioglossum
TQ3110,Lasioglossum cupromicans,0,Lasioglossum
TQ3110,Lasioglossum fratellum,0,Lasioglossum
TQ3110,Lasioglossum fulvicorne,2,Lasioglossum
TQ3110,Lasioglossum laevigatum,0,Lasioglossum
TQ3110,Lasioglossum lativentre,2,Lasioglossum
TQ3110,Lasioglossum leucopus,11,Lasioglossum
TQ3110,Lasioglossum leucozonium,22,Lasioglossum
TQ3110,Lasioglossum malachurum,8,Lasioglossum
TQ3110,Lasioglossum minutissimum,0,Lasioglossum
TQ3110,Lasioglossum morio,0,Lasioglossum
TQ3110,Lasioglossum parvulum,0,Lasioglossum
TQ3110,Lasioglossum pauperatum,0,Lasioglossum
TQ3110,Lasioglossum pauxillum,32,Lasioglossum
TQ3110,Lasioglossum punctatissimum,0,Lasioglossum
TQ3110,Lasioglossum puncticolle,0,Lasioglossum
TQ3110,Lasioglossum quadrinotatum,0,Lasioglossum
TQ3110,Lasioglossum rufitarse,0,Lasioglossum
TQ3110,Lasioglossum smeathmanellum,0,Lasioglossum
TQ3110,Lasioglossum villosulum,2,Lasioglossum
TQ3110,Lasioglossum xanthopus,0,Lasioglossum
TQ3110,Lasioglossum zonulum,5,Lasioglossum
TQ3110,Lejogaster metallina,0,Lejogaster
TQ3110,Leucozona glaucia,0,Leucozona
TQ3110,Leucozona laternaria,0,Leucozona
TQ3110,Macropis europaea,0,Macropis
TQ3110,Megachile centuncularis,0,Megachile
TQ3110,Megachile ligniseca,0,Megachile
TQ3110,Megachile versicolor,0,Megachile
TQ3110,Megachile willughbiella,0,Megachile
TQ3110,Melangyna cincta,0,Melangyna
TQ3110,Melangyna labiatarum,0,Melangyna
TQ3110,Melangyna lasiophthalma,0,Melangyna
TQ3110,Melangyna umbellatarum,0,Melangyna
TQ3110,Melanogaster aerosa,0,Melanogaster
TQ3110,Melanogaster hirtella,0,Melanogaster
TQ3110,Melanostoma form,0,Melanostoma
TQ3110,Melanostoma mellinum,3,Melanostoma
TQ3110,Melanostoma scalare,0,Melanostoma
TQ3110,Meliscaeva auricollis,0,Meliscaeva
TQ3110,Meliscaeva cinctella,0,Meliscaeva
TQ3110,Melitta leporina,1,Melitta
TQ3110,Merodon equestris,0,Merodon
TQ3110,Myathropa florea,0,Myathropa
TQ3110,Neoascia geniculata,0,Neoascia
TQ3110,Neoascia meticulosa,0,Neoascia
TQ3110,Neoascia podagrica,1,Neoascia
TQ3110,Neoascia tenur,0,Neoascia
TQ3110,Nomada fabriciana,0,Nomada
TQ3110,Nomada flava,0,Nomada
TQ3110,Nomada flavoguttata,0,Nomada
TQ3110,Nomada flavopicta,0,Nomada
TQ3110,Nomada fucata,0,Nomada
TQ3110,Nomada goodeniana,0,Nomada
TQ3110,Nomada lathburiana,1,Nomada
TQ3110,Nomada marshamella,0,Nomada
