"sample_id","occurrence_id","taxon_group","taxon_source","english_name","source_taxon_version_key","order","family","floral_unit","total_floral_units","year"
3655067,"7076108","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",49,2018
3655067,"7076109","flowering plant","Juncus conglomeratus","Compact Rush","NBNSYS0000002222","Poales","Juncaceae","flower head",18,2018
3655085,"7076136","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",6,2018
3660206,"7087555","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",120,2018
3660206,"7087556","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",105,2018
3660206,"7087557","flowering plant","Stellaria graminea","Lesser Stitchwort","NBNSYS0000003037","Caryophyllales","Caryophyllaceae","individual flower",90,2018
3660206,"7087558","flowering plant","Valeriana officinalis","Common Valerian","NBNSYS0000004343","Dipsacales","Caprifoliaceae","flower umbel",7,2018
3660206,"7087559","flowering plant","Lathyrus pratensis","Meadow Vetchling","NBNSYS0000003301","Fabales","Fabaceae","individual flower",4,2018
3660206,"7087560","flowering plant","Epilobium obscurum","Short-fruited Willowherb","NHMSYS0000458402","Myrtales","Onagraceae","individual flower",4,2018
3660231,"7087604","flowering plant","Achillea millefolium","Yarrow","NBNSYS0000004451","Asterales","Asteraceae","flower umbel",1,2018
3660236,"7087630","flowering plant","Epilobium obscurum","Short-fruited Willowherb","NHMSYS0000458402","Myrtales","Onagraceae","individual flower",11,2018
3660258,"7087669","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",2,2018
3660258,"7087670","flowering plant","Stellaria graminea","Lesser Stitchwort","NBNSYS0000003037","Caryophyllales","Caryophyllaceae","individual flower",16,2018
3660276,"7087713","flowering plant","Ranunculus repens","Creeping Buttercup","NBNSYS0000002709","Ranunculales","Ranunculaceae","individual flower",3,2018
3660276,"7087714","flowering plant","Cirsium arvense","Creeping Thistle","NBNSYS0000004492","Asterales","Asteraceae","flower head",1,2018
3660276,"7087715","flowering plant","Rubus fruticosus agg.","Bramble","NBNSYS0000003328","Rosales","Rosaceae","individual flower",30,2018
3662972,"7093781","flowering plant","Cirsium","Thistle","NHMSYS0000457339","Asterales","Asteraceae","flower head",1,2018
3662972,"7093782","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",15,2018
3662996,"7093821","flowering plant","Lotus subbiflorus","Hairy Bird's-foot-trefoil","NBNSYS0000003261","Fabales","Fabaceae","flower head",24,2018
3662996,"7093822","flowering plant","Rubus","Bramble","NHMSYS0000462570","Rosales","Rosaceae","individual flower",40,2018
3662996,"7093823","flowering plant","Cirsium","Thistle","NHMSYS0000457339","Asterales","Asteraceae","flower head",4,2018
3662996,"7093824","flowering plant","Centaurea","Knapweed","NHMSYS0000457015","Asterales","Asteraceae","flower head",1,2018
3662996,"7093825","flowering plant","Vicia spp.","Vetch","NHMSYS0020825395","Fabales","Fabaceae","flower head",120,2018
3663020,"7093850","flowering plant","Rubus","Bramble","NHMSYS0000462570","Rosales","Rosaceae","individual flower",34,2018
3663020,"7093851","flowering plant","Cirsium","Thistle","NHMSYS0000457339","Asterales","Asteraceae","flower head",3,2018
3663041,"7093895","flowering plant","Rubus","Bramble","NHMSYS0000462570","Rosales","Rosaceae","individual flower",7,2018
3663041,"7093896","flowering plant","Cirsium","Thistle","NHMSYS0000457339","Asterales","Asteraceae","flower head",3,2018
3663041,"7093897","flowering plant","Galium palustre","Marsh-bedstraw","NBNSYS0000004313","Gentianales","Rubiaceae","flower umbel",85,2018
3663041,"7093898","flowering plant","Calystegia","Bindweed","NHMSYS0000456322","Solanales","Convolvulaceae","individual flower",1,2018
3663058,"7093912","flowering plant","Lotus subbiflorus","Hairy Bird's-foot-trefoil","NBNSYS0000003261","Fabales","Fabaceae","flower head",33,2018
3663058,"7093913","flowering plant","Rubus","Bramble","NHMSYS0000462570","Rosales","Rosaceae","individual flower",20,2018
3663058,"7093914","flowering plant","Cirsium","Thistle","NHMSYS0000457339","Asterales","Asteraceae","flower head",8,2018
3663058,"7093915","flowering plant","Centaurea","Knapweed","NHMSYS0000457015","Asterales","Asteraceae","flower head",2,2018
3663058,"7093916","flowering plant","Galium palustre","Marsh-bedstraw","NBNSYS0000004313","Gentianales","Rubiaceae","flower umbel",200,2018
3663058,"7093917","flowering plant","Geranium","Crane's-Bill","NHMSYS0000459031","Geraniales","Geraniaceae","individual flower",1,2018
3686834,"7155960","flowering plant","Anthriscus sylvestris","Cow Parsley","NBNSYS0000003641","Apiales","Apiaceae","flower umbel",1,2018
3686834,"7155961","flowering plant","Rumex","Dock","NHMSYS0000462956","Caryophyllales","Polygonaceae","flower spike",2,2018
3686844,"7156004","flowering plant","Ranunculus","Buttercup","NHMSYS0000462231","Ranunculales","Ranunculaceae","individual flower",3,2018
3686865,"7156055","flowering plant","Ranunculus","Buttercup","NHMSYS0000462231","Ranunculales","Ranunculaceae","individual flower",9,2018
3686865,"7156056","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",4,2018
3686898,"7156119","flowering plant","Rubus","Bramble","NHMSYS0000462570","Rosales","Rosaceae","individual flower",12,2018
3712863,"7230361","flowering plant","Poaceae","Grass","NBNSYS0000160753","Poales","Poaceae",,,2018
3719688,"7250651","flowering plant","Lotus corniculatus","Common Bird's-foot-trefoil","NBNSYS0000003258","Fabales","Fabaceae","flower head",25,2018
3719688,"7250652","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",2,2018
3719688,"7250653","flowering plant","Trifolium pratense","Red Clover","NBNSYS0000003231","Fabales","Fabaceae","flower head",9,2018
3719688,"7250654","flowering plant","Plantago lanceolata","Ribwort Plantain","NBNSYS0000004275","Lamiales","Plantaginaceae","flower spike",3,2018
3719688,"7250655","flowering plant","Vicia cracca","Tufted Vetch","NBNSYS0000003283","Fabales","Fabaceae","flower spike",3,2018
3719699,"7250676","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",7,2018
3719699,"7250677","flowering plant","Trifolium pratense","Red Clover","NBNSYS0000003231","Fabales","Fabaceae","flower head",18,2018
3719699,"7250678","flowering plant","Plantago lanceolata","Ribwort Plantain","NBNSYS0000004275","Lamiales","Plantaginaceae","flower spike",11,2018
3719713,"7250715","flowering plant","Limonium vulgare","Common Sea-lavender","NHMSYS0000460364","Caryophyllales","Plumbaginaceae","flower umbel",420,2018
3719728,"7250783","flowering plant","Plantago maritima","Sea Plantain","NBNSYS0000004276","Lamiales","Plantaginaceae","flower spike",50,2018
3719728,"7250784","flowering plant","Limonium vulgare","Common Sea-lavender","NHMSYS0000460364","Caryophyllales","Plumbaginaceae","flower umbel",350,2018
3719728,"7250785","flowering plant","Atriplex portulacoides","Sea-purslane","NBNSYS0000003119","Caryophyllales","Amaranthaceae","flower spike",500,2018
3719742,"7250921","flowering plant","Lotus corniculatus","Common Bird's-foot-trefoil","NBNSYS0000003258","Fabales","Fabaceae","flower head",2,2018
3719742,"7250922","flowering plant","Trifolium repens","White Clover","NBNSYS0000003247","Fabales","Fabaceae","flower head",48,2018
3728114,"7281989","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",1,2018
3728119,"7282033","flowering plant","Lotus corniculatus","Common Bird's-foot-trefoil","NBNSYS0000003258","Fabales","Fabaceae","flower head",1,2018
3728152,"7282046","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",29,2018
3728159,"7282136","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",1,2018
3728159,"7282137","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",18,2018
3728185,"7282170","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",9,2018
3728185,"7282171","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",20,2018
3728185,"7282172","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",2,2018
3728593,"7283758","flowering plant","Galium aparine","Cleavers","NBNSYS0000004319","Gentianales","Rubiaceae","individual flower",30,2018
3728593,"7283759","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",20,2018
3728593,"7283760","flowering plant","Rumex crispus","Curled Dock","NBNSYS0000003789","Caryophyllales","Polygonaceae","flower spike",10,2018
3728593,"7283761","flowering plant","Heracleum sphondylium","Hogweed","NBNSYS0000003710","Apiales","Apiaceae","flower umbel",25,2018
3728696,"7283990","flowering plant","Arctium","Burdock","NHMSYS0000456028","Asterales","Asteraceae","flower head",15,2018
3728734,"7284116","flowering plant","Triticum","Wheat","NHMSYS0000464626","Poales","Poaceae",,,2018
3728763,"7284168","flowering plant","Triticum","Wheat","NHMSYS0000464626","Poales","Poaceae",,,2018
3761032,"7365218","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",16,2018
3761032,"7365219","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",1,2018
3761123,"7365390","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",4,2018
3761123,"7365391","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",46,2018
3761123,"7365392","flowering plant","Ranunculus acris","Meadow Buttercup","NBNSYS0000002708","Ranunculales","Ranunculaceae","individual flower",4,2018
3761123,"7365393","flowering plant","Prunella vulgaris","Selfheal","NBNSYS0000004225","Lamiales","Lamiaceae","flower spike",10,2018
3761123,"7365394","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",8,2018
3761123,"7365395","flowering plant","Trifolium pratense","Red Clover","NBNSYS0000003231","Fabales","Fabaceae","flower head",4,2018
3761123,"7365396","flowering plant","Cirsium palustre","Marsh Thistle","NBNSYS0000004491","Asterales","Asteraceae","flower head",3,2018
3761123,"7365397","flowering plant","Euphrasia","Eyebright","NHMSYS0000458644","Lamiales","Orobanchaceae","individual flower",33,2018
3761123,"7365398","flowering plant","Achillea ptarmica","Sneezewort","NBNSYS0000004453","Asterales","Asteraceae","flower head",2,2018
3761123,"7365399","flowering plant","Leontodon",,"NHMSYS0000460233","Asterales","Asteraceae","flower head",7,2018
3761123,"7365400","flowering plant","Pedicularis sylvatica","Lousewort","NBNSYS0000004131","Lamiales","Orobanchaceae","flower spike",2,2018
3761123,"7365401","flowering plant","Lotus corniculatus","Common Bird's-foot-trefoil","NBNSYS0000003258","Fabales","Fabaceae","flower head",2,2018
3761159,"7365591","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",82,2018
3761159,"7365592","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",2,2018
3761159,"7365593","flowering plant","Pedicularis sylvatica","Lousewort","NBNSYS0000004131","Lamiales","Orobanchaceae","flower spike",1,2018
3761164,"7365662","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",20,2018
3761164,"7365663","flowering plant","Pedicularis sylvatica","Lousewort","NBNSYS0000004131","Lamiales","Orobanchaceae","flower spike",2,2018
3761227,"7366007","flowering plant","Erica tetralix","Cross-leaved Heath","NBNSYS0000003903","Ericales","Ericaceae","flower spike",5,2018
3761227,"7366008","flowering plant","Potentilla erecta","Tormentil","NBNSYS0000003349","Rosales","Rosaceae","individual flower",1,2018
3761227,"7366010","flowering plant","Calluna vulgaris","Heather","NBNSYS0000003902","Ericales","Ericaceae","flower spike",21,2018
3761227,"7366011","flowering plant","Pedicularis sylvatica","Lousewort","NBNSYS0000004131","Lamiales","Orobanchaceae","flower spike",6,2018
3761227,"7366012","flowering plant","Polygala serpyllifolia","Heath Milkwort","NHMSYS0000461832","Fabales","Polygalaceae","flower spike",3,2018
3765201,"7375377","flowering plant","Linum usitatissimum","Flax","NBNSYS0000003143","Malpighiales","Linaceae","individual flower",5,2018
3765201,"7375378","flowering plant","Veronica persica","Common Field-speedwell","NHMSYS0000464828","Lamiales","Plantaginaceae","individual flower",5,2018
3765574,"7376563","flowering plant","Convolvulus arvensis","Field Bindweed","NBNSYS0000004022","Solanales","Convolvulaceae","individual flower",130,2018
3765574,"7376564","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",12,2018
3765574,"7376565","flowering plant","Ranunculus acris","Meadow Buttercup","NBNSYS0000002708","Ranunculales","Ranunculaceae","individual flower",1,2018
3765611,"7376720","flowering plant","Urtica dioica","Common Nettle","NBNSYS0000003807","Rosales","Urticaceae","flower spike",50,2018
3765673,"7376878","flowering plant","Bryonia dioica","White Bryony","NBNSYS0000003717","Cucurbitales","Cucurbitaceae","individual flower",150,2018
3765673,"7376879","flowering plant","Cirsium arvense","Creeping Thistle","NBNSYS0000004492","Asterales","Asteraceae","flower head",2,2018
3765673,"7376880","flowering plant","Cirsium vulgare","Spear Thistle","NBNSYS0000004490","Asterales","Asteraceae","flower head",12,2018
3765673,"7376881","flowering plant","Senecio","Ragwort","NHMSYS0000463420","Asterales","Asteraceae","flower head",200,2018
3765772,"7377171","flowering plant","Ranunculus acris","Meadow Buttercup","NBNSYS0000002708","Ranunculales","Ranunculaceae","individual flower",2,2018
3765922,"7377597","flowering plant","Anthemis cotula","Stinking Chamomile","NBNSYS0000004448","Asterales","Asteraceae","flower head",750,2018
3765922,"7377598","flowering plant","Persicaria lapathifolia","Pale Persicaria","NHMSYS0000461604","Caryophyllales","Polygonaceae","flower spike",20,2018
3765922,"7377599","flowering plant","Sonchus arvensis","Perennial Sow-thistle","NBNSYS0000004542","Asterales","Asteraceae","flower head",10,2018
3765922,"7377600","flowering plant","Picris echioides","Bristly Oxtongue","NBNSYS0000004525","Asterales","Asteraceae","flower head",10,2018
3765922,"7377601","flowering plant","Taraxacum","Dandelion","NHMSYS0000464161","Asterales","Asteraceae","flower head",1,2018
3766709,"7379853","flowering plant","Torilis japonica","Upright Hedge-parsley","NBNSYS0000003646","Apiales","Apiaceae","flower umbel",50,2018
3766709,"7379854","flowering plant","Rubus","Bramble","NHMSYS0000462570","Rosales","Rosaceae","individual flower",5,2018
3766731,"7379896","flowering plant","Rubus","Bramble","NHMSYS0000462570","Rosales","Rosaceae","individual flower",12,2018
