"sample_id","occurrence_id","specimen_code","taxon_group","taxon_source","english_name","source_taxon_version_key","taxon_standardised","taxon_aggregated","count","sex","stage","comment","order","family","year"
15176986,"23127756","4104","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
15176986,"23127755","4103","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
15176986,"23127754","4102","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
15176986,"23127753","4101","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
15176986,"23127752","4100","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
15176986,"23127751","4099","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
15176986,"23127750","4098","insect - hymenopteran","Apis mellifera","Western Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2021
15176986,"23127749","4097","insect - hymenopteran","Apis mellifera","Western Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2021
15176986,"23127748","4096","insect - hymenopteran","Apis mellifera","Western Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2021
15173929,"23447704","3801","insect - hymenopteran","Lasioglossum lativentre","Furry-claspered Furrow Bee","NBNSYS0100003668","Lasioglossum lativentre","Lasioglossum lativentre","1","female","adult",,"Hymenoptera","Halictidae",2021
15173929,"23447703","3800","insect - hymenopteran","Dasypoda hirtipes","Pantaloon Bee","NHMSYS0000875818","Dasypoda hirtipes","Dasypoda hirtipes","1","male","adult",,"Hymenoptera","Melittidae",2021
15173929,"23447702","3799","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2021
15173929,"23177972","3802","insect - true fly (Diptera)","Sphaerophoria taeniata",,"NBNSYS0000006960","Sphaerophoria taeniata","Sphaerophoria","1","male","adult",,"Diptera","Syrphidae",2021
15173929,"23172178","3803","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2021
15173929,"23172177","3804","insect - true fly (Diptera)","Sphaerophoria taeniata",,"NBNSYS0000006960","Sphaerophoria taeniata","Sphaerophoria","1","male","adult",,"Diptera","Syrphidae",2021
15173821,"23172186","3797","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2021
15173735,"23447699","3795","insect - hymenopteran","Lasioglossum lativentre","Furry-claspered Furrow Bee","NBNSYS0100003668","Lasioglossum lativentre","Lasioglossum lativentre","1","female","adult",,"Hymenoptera","Halictidae",2021
15173735,"23447698","3794","insect - hymenopteran","Lasioglossum calceatum","Common Furrow Bee","NHMSYS0000876174","Lasioglossum calceatum","Lasioglossum calceatum","1","female","adult",,"Hymenoptera","Halictidae",2021
15102935,"23447832","4094","insect - hymenopteran","Bombus pascuorum","Common Carder Bee","NHMSYS0000875576","Bombus pascuorum","Bombus pascuorum","1","female","adult",,"Hymenoptera","Apidae",2021
15102924,"23127747","4092","insect - hymenopteran","Apis mellifera","Western Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2021
15102903,"23175657","4088","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","male","adult",,"Diptera","Syrphidae",2021
15102903,"23175656","4086","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","male","adult",,"Diptera","Syrphidae",2021
15102903,"23175655","4089","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","female","adult",,"Diptera","Syrphidae",2021
15102903,"23175654","4087","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","male","adult",,"Diptera","Syrphidae",2021
15102854,"23247588","2512","insect - true fly (Diptera)","Xylota segnis",,"NBNSYS0000007115","Xylota segnis","Xylota segnis","1","female","adult",,"Diptera","Syrphidae",2021
15102506,"23183272","2506","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","female","adult",,"Hymenoptera","Apidae",2021
15102469,"23447846","4283","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2021
15102448,"23925456","4279","insect - true fly (Diptera)","Xylota segnis",,"NBNSYS0000007115","Xylota segnis","Xylota segnis","1","male","adult",,"Diptera","Syrphidae",2021
15102448,"23925455","4278","insect - true fly (Diptera)","Xylota segnis",,"NBNSYS0000007115","Xylota segnis","Xylota segnis","1","female","adult",,"Diptera","Syrphidae",2021
15102443,"23925454","4276","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","male","adult",,"Diptera","Syrphidae",2021
15102430,"23152070","4305","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","male","adult",,"Diptera","Syrphidae",2021
15102392,"23175795","3873","insect - true fly (Diptera)","Rhingia campestris",,"NBNSYS0000007010","Rhingia campestris","Rhingia campestris","1","female","adult",,"Diptera","Syrphidae",2021
15102381,"23447793","3870","insect - hymenopteran","Andrena coitana","Small Flecked Mining Bee","NHMSYS0000875181","Andrena coitana","Andrena coitana","1","female","adult",,"Hymenoptera","Andrenidae",2021
15102381,"23175781","3869","insect - true fly (Diptera)","Sericomyia silentis",,"NBNSYS0000007093","Sericomyia silentis","Sericomyia silentis","1","female","adult",,"Diptera","Syrphidae",2021
15102329,"23127746","4081","insect - hymenopteran","Apis mellifera","Western Honey Bee","NHMSYS0000875423","Apis mellifera","Apis mellifera","1","female","adult",,"Hymenoptera","Apidae",2021
15097158,"23447792","4244","insect - hymenopteran","Megachile ligniseca","Wood-carving Leafcutter Bee","NHMSYS0000876300","Megachile ligniseca","Megachile ligniseca","1","female","adult",,"Hymenoptera","Megachilidae",2021
15097158,"23175332","4245","insect - true fly (Diptera)","Sphaerophoria",,"NBNSYS0000033260","Sphaerophoria","Sphaerophoria","1","female","adult",,"Diptera","Syrphidae",2021
15097156,"23447776","4238","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2021
15097156,"23447775","4237","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","male","adult",,"Hymenoptera","Halictidae",2021
15097156,"23447774","4236","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2021
15097156,"23175315","4239","insect - true fly (Diptera)","Eristalinus sepulchralis",,"NBNSYS0000007045","Eristalinus sepulchralis","Eristalinus sepulchralis","1","female","adult",,"Diptera","Syrphidae",2021
15097156,"23175306","4240","insect - true fly (Diptera)","Chalcosyrphus nemorum",,"NBNSYS0000007103","Chalcosyrphus nemorum","Chalcosyrphus nemorum","1","male","adult",,"Diptera","Syrphidae",2021
15097156,"23175305","4241","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2021
15097156,"23175304","4242","insect - true fly (Diptera)","Chalcosyrphus nemorum",,"NBNSYS0000007103","Chalcosyrphus nemorum","Chalcosyrphus nemorum","1","male","adult",,"Diptera","Syrphidae",2021
15097140,"23447773","4234","insect - hymenopteran","Halictus tumulorum","Bronze Furrow Bee","NHMSYS0000876034","Halictus tumulorum","Halictus tumulorum","1","female","adult",,"Hymenoptera","Halictidae",2021
15097108,"23447772","4232","insect - hymenopteran","Hylaeus confusus","White-jawed Yellow-face Bee","NHMSYS0000876100","Hylaeus confusus","Hylaeus confusus","1","female","adult",,"Hymenoptera","Colletidae",2021
15097108,"23447771","4231","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2021
15097108,"23447770","4230","insect - hymenopteran","Lasioglossum zonulum","Bull-headed Furrow Bee","NHMSYS0000876218","Lasioglossum zonulum","Lasioglossum zonulum","1","female","adult",,"Hymenoptera","Halictidae",2021
15094605,"23454077","4551","insect - hymenopteran","Andrena cineraria","Ashy Mining Bee","NHMSYS0000875177","Andrena cineraria","Andrena cineraria","1","female","adult",,"Hymenoptera","Andrenidae",2021
15094605,"23454076","4550","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","female","adult",,"Hymenoptera","Apidae",2021
15094605,"23147110","4552","insect - true fly (Diptera)","Melanostoma mellinum",,"NBNSYS0000006866","Melanostoma mellinum","Melanostoma mellinum","1","male","adult",,"Diptera","Syrphidae",2021
15094579,"23454069","4548","insect - hymenopteran","Andrena angustior","Groove-faced Mining Bee","NHMSYS0000875161","Andrena angustior","Andrena angustior","1","female","adult",,"Hymenoptera","Andrenidae",2021
15094579,"23454068","4547","insect - hymenopteran","Andrena lapponica","Bilberry Mining Bee","NHMSYS0000875224","Andrena lapponica","Andrena lapponica","1","female","adult",,"Hymenoptera","Andrenidae",2021
15094579,"23454067","4546","insect - hymenopteran","Andrena cineraria","Ashy Mining Bee","NHMSYS0000875177","Andrena cineraria","Andrena cineraria","1","female","adult",,"Hymenoptera","Andrenidae",2021
15094530,"23150389","4543","insect - true fly (Diptera)","Sphaerophoria philanthus",,"NBNSYS0000157031","Sphaerophoria philanthus","Sphaerophoria","1","male","adult",,"Diptera","Syrphidae",2021
15094515,"23454062","4541","insect - hymenopteran","Andrena lapponica","Bilberry Mining Bee","NHMSYS0000875224","Andrena lapponica","Andrena lapponica","1","male","adult",,"Hymenoptera","Andrenidae",2021
15094515,"23454060","4540","insect - hymenopteran","Lasioglossum calceatum","Common Furrow Bee","NHMSYS0000876174","Lasioglossum calceatum","Lasioglossum calceatum","1","female","adult",,"Hymenoptera","Halictidae",2021
15094472,"23445937","3900","insect - hymenopteran","Lasioglossum calceatum","Common Furrow Bee","NHMSYS0000876174","Lasioglossum calceatum","Lasioglossum calceatum","1","female","adult",,"Hymenoptera","Halictidae",2021
15094472,"23175195","3901","insect - true fly (Diptera)","Sphaerophoria",,"NBNSYS0000033260","Sphaerophoria","Sphaerophoria","1","female","adult",,"Diptera","Syrphidae",2021
15094144,"23445935","3897","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","female","adult",,"Hymenoptera","Apidae",2021
15094144,"23445934","3896","insect - hymenopteran","Bombus pratorum","Early Bumblebee","NHMSYS0000875578","Bombus pratorum","Bombus pratorum","1","female","adult",,"Hymenoptera","Apidae",2021
15094144,"23175178","3898","insect - true fly (Diptera)","Volucella bombylans",,"NBNSYS0000007094","Volucella bombylans","Volucella bombylans","1","not recorded","adult",,"Diptera","Syrphidae",2021
15093835,"23175212","3893","insect - true fly (Diptera)","Platycheirus albimanus",,"NBNSYS0000006871","Platycheirus albimanus","Platycheirus albimanus","1","female","adult",,"Diptera","Syrphidae",2021
15093835,"23175211","3894","insect - true fly (Diptera)","Platycheirus albimanus",,"NBNSYS0000006871","Platycheirus albimanus","Platycheirus albimanus","1","male","adult",,"Diptera","Syrphidae",2021
15093835,"23127667","3892","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","female","adult",,"Diptera","Syrphidae",2021
15093815,"23445884","3887","insect - hymenopteran","Bombus hortorum","Small Garden Bumblebee","NHMSYS0000875562","Bombus hortorum","Bombus hortorum","1","female","adult",,"Hymenoptera","Apidae",2021
15093815,"23445883","3886","insect - hymenopteran","Bombus lucorum/terrestris/magnus/cryptarum","White-tailed Bumblebee","NHMSYS0020546179","Bombus lucorum/terrestris/magnus/cryptarum","Bombus lucorum/terrestris/magnus/cryptarum","1","female","adult",,"Hymenoptera","Apidae",2021
15093815,"23175157","3888","insect - true fly (Diptera)","Eristalis tenax",,"NBNSYS0000007054","Eristalis tenax","Eristalis tenax","1","female","adult",,"Diptera","Syrphidae",2021
15093815,"23175156","3890","insect - true fly (Diptera)","Sphaerophoria philanthus",,"NBNSYS0000157031","Sphaerophoria philanthus","Sphaerophoria","1","male","adult",,"Diptera","Syrphidae",2021
15093815,"23175155","3889","insect - true fly (Diptera)","Eristalis tenax",,"NBNSYS0000007054","Eristalis tenax","Eristalis tenax","1","female","adult",,"Diptera","Syrphidae",2021
15093800,"23445879","3884","insect - true fly (Diptera)","Sphaerophoria interrupta",,"NBNSYS0000157028","Sphaerophoria interrupta","Sphaerophoria","1","male","adult","genitalia checked","Diptera","Syrphidae",2021
15093800,"23127666","3883","insect - true fly (Diptera)","Episyrphus balteatus","Marmalade Hoverfly","NBNSYS0000006916","Episyrphus balteatus","Episyrphus balteatus","1","male","adult",,"Diptera","Syrphidae",2021
15093631,"22850235","2293","insect - true fly (Diptera)","Neoascia podagrica",,"NBNSYS0000007030","Neoascia podagrica","Neoascia podagrica","1","female","adult",,"Diptera","Syrphidae",2021
15093619,"23163144","2283","insect - hymenopteran","Andrena cineraria","Ashy Mining Bee","NHMSYS0000875177","Andrena cineraria","Andrena cineraria","1","female","adult",,"Hymenoptera","Andrenidae",2021
15093619,"22850222","2287","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","female","adult",,"Diptera","Syrphidae",2021
15093619,"22850221","2289","insect - true fly (Diptera)","Eristalis arbustorum",,"NBNSYS0000007047","Eristalis arbustorum","Eristalis arbustorum","1","female","adult",,"Diptera","Syrphidae",2021
15093619,"22850220","2284","insect - true fly (Diptera)","Helophilus pendulus",,"NBNSYS0000007057","Helophilus pendulus","Helophilus pendulus","1","female","adult",,"Diptera","Syrphidae",2021
